ID     dec  year mo dy hr name       allLat     allLon     midLat     midLon     firstLat   firstLon   lastLat    lastLon
198004 1980 1980  9  4 18 DANIELLE    28.952894 -95.226820  28.893187 -93.454521  28.451595 -91.523899  29.002523 -98.774990
198102 1980 1981  6 29 12 BRET        36.592842 -71.910001  36.160279 -70.423224  36.020755 -68.000000  37.188066 -75.729207
198104 1980 1981  8  7  6 DENNIS      22.180329 -64.998498  36.530386 -71.435600  10.906861 -28.673090  38.065232 -63.976103
198202 1980 1982  6 18  0 SUBTROP 1   35.646399 -75.064880  30.717916 -81.131722  28.268210 -83.569647  43.099335 -63.064887
198204 1980 1982  9  9  0 CHRIS       29.102631 -93.059502  29.725742 -93.708600  26.376893 -91.999069  33.301069 -92.556602
198301 1980 1983  8 15 12 ALICIA      31.392397 -95.274651  29.090531 -95.038676  27.151107 -91.250559  39.428280 -98.316163
198304 1980 1983  9 26 18 DEAN        33.236110 -72.647414  33.839661 -71.308537  28.750080 -72.825779  37.204856 -75.392082
198405 1980 1984  9  8 12 DIANA       33.764925 -76.617078  33.114415 -77.957478  28.552831 -78.649842  42.343865 -64.206331
198410 1980 1984  9 25 12 ISIDORE     29.724321 -76.350648  25.872595 -78.733771  24.029067 -74.446430  36.114582 -66.322413
198502 1980 1985  7 21  6 BOB         28.834676 -82.235899  30.137451 -80.550976  25.750179 -84.749726  35.650885 -80.211248
198504 1980 1985  8 12  0 DANNY       30.687431 -84.172212  28.440827 -91.721667  19.526835 -81.771220  39.431486 -71.012407
198505 1980 1985  8 28  0 ELENA       28.989633 -86.176625  29.136052 -85.328174  21.264754 -76.984071  37.428594 -92.763181
198507 1980 1985  9 16 12 GLORIA      30.197666 -52.563517  24.730615 -70.412571  13.878421 -25.347945  55.115126 -31.299343
198508 1980 1985  9 21 18 HENRI       35.430719 -74.011521  35.450329 -74.268195  31.000048 -74.448768  39.753053 -73.138828
198509 1980 1985 10  7  0 ISABEL      29.285963 -76.323652  25.306651 -72.378050  19.302116 -70.593763  34.531305 -74.487264
198510 1980 1985 10 26  0 JUAN        28.780670 -90.885226  28.138953 -91.832540  24.227665 -91.825940  34.325182 -86.849484
198511 1980 1985 11 15 18 KATE        25.745039 -75.759362  25.003125 -84.286373  21.475452 -64.174781  34.167961 -73.038996
198602 1980 1986  6 23 18 BONNIE      29.985302 -91.634896  28.943935 -93.129328  25.926395 -88.073381  36.032123 -91.840035
198603 1980 1986  8 13 12 CHARLEY     47.659559 -50.341416  35.983518 -75.597615  31.075528 -83.677539  56.431043   6.005842
198701 1980 1987  8  9 12 NOT NAMED   30.840439 -88.708230  28.883747 -94.179904  27.875455 -94.121197  31.150992 -83.027599
198707 1980 1987 10  9  6 FLOYD       20.588685 -81.636079  23.090424 -82.520054  14.500216 -82.249682  27.659271 -76.169144
198802 1980 1988  8  8  0 BERYL       30.190290 -90.665625  29.788876 -89.810606  29.800646 -89.648517  30.976308 -92.396803
198803 1980 1988  8 21 12 CHRIS       24.504706 -67.393044  29.903394 -80.017060  14.712858 -46.675851  44.164331 -67.292551
198807 1980 1988  9  7  6 FLORENCE    26.773576 -90.527270  27.952386 -89.733488  22.727636 -90.749475  32.479982 -92.894659
198812 1980 1988 11 17 18 KEITH       27.252829 -75.707849  45.597553 -48.397825  14.978421 -75.999802  51.134541 -43.733256
198901 1980 1989  6 24 18 ALLISON     29.766470 -95.130742  28.962821 -95.590117  27.150007 -95.975056  32.001616 -94.729311
198903 1980 1989  7 30 12 CHANTAL     28.550375 -93.797673  28.234910 -93.322450  23.950458 -90.421916  32.901385 -97.717536
198908 1980 1989  9 10 12 HUGO        25.236285 -55.763670  14.457559 -53.891829  13.183203 -22.750656  55.470297 -53.599204
198910 1980 1989 10 12 12 JERRY       25.289286 -93.535895  29.126184 -94.156119  20.150257 -92.823838  31.325807 -94.558623
199013 1990 1990 10  9 12 MARCO       28.096921 -82.084654  26.437837 -82.620453  23.202731 -80.895857  33.676382 -81.751956
199102 1990 1991  8 16  0 BOB         43.487796 -43.243766  36.297754 -74.318484  25.901079 -75.098663  40.000634 -10.349999
199202 1990 1992  8 16 18 ANDREW      24.360455 -68.352933  25.548258 -75.163732  11.510063 -38.620049  34.067829 -87.198973
199205 1990 1992  9 22 12 DANIELLE    35.174478 -74.286618  36.002808 -74.767926  33.250686 -74.027962  38.850751 -75.842680
199301 1990 1993  6 18  0 ARLENE      24.610633 -95.368364  24.309135 -94.909933  21.025617 -92.523677  27.150131 -98.025078
199401 1990 1994  6 30  6 ALBERTO     28.903406 -85.857008  29.000999 -86.634128  21.601813 -84.675350  32.800266 -86.674691
199402 1990 1994  8 14 12 BERYL       33.979546 -82.822671  30.338470 -85.492171  29.301312 -86.676369  41.093855 -74.877159
199407 1990 1994 11  8 12 GORDON      23.189867 -79.501907  31.514264 -76.348320  12.175130 -82.649760  30.703055 -80.729042
199501 1990 1995  6  3  0 ALLISON     38.464872 -74.750888  24.025243 -85.986765  18.900992 -85.170902  62.758987 -53.898440
199504 1990 1995  7 28 18 DEAN        29.732283 -94.052682  28.789486 -94.016401  26.201423 -87.524789  33.000000 -98.500000
199505 1990 1995  7 31  0 ERIN        30.188684 -82.669056  29.895564 -85.894778  22.725505 -73.749040  38.376723 -85.640754
199510 1990 1995  8 22 18 JERRY       29.616934 -82.103446  25.930934 -79.747372  24.875450 -79.121833  33.751339 -83.225657
199515 1990 1995  9 27 18 OPAL        25.173887 -88.384976  27.160898 -88.969299  19.300332 -87.724878  42.595700 -79.476931
199601 1990 1996  6 17 18 ARTHUR      35.963004 -67.955185  38.739421 -58.687690  28.200620 -78.421155  41.934378 -41.836308
199602 1990 1996  7  5  0 BERTHA      31.572495 -61.358210  20.197166 -67.090863  10.761813 -37.617497  59.954721 -40.512074
199606 1990 1996  8 23 12 FRAN        25.967031 -58.652578  26.898899 -74.149443  14.134133 -23.799276  45.959602 -71.862243
199610 1990 1996 10  4 18 JOSEPHINE   47.778041 -62.068226  27.156415 -88.150221  23.150069 -96.025364  63.010148 -28.500086
199705 1990 1997  7 16 12 DANNY       34.021231 -82.524670  29.267017 -89.681224  27.625188 -92.350400  42.514551 -56.957791
199802 1990 1998  8 19 12 BONNIE      29.721901 -67.252466  23.876634 -71.207738  15.813748 -51.264891  43.974128 -47.335756
199803 1990 1998  8 21  6 CHARLEY     27.668411 -97.275156  26.977902 -95.815831  25.879396 -93.994860  29.001895 -100.248135
199805 1990 1998  8 31 12 EARL        39.241805 -72.761657  28.514970 -88.518420  22.825075 -93.600347  51.458633 -30.660673
199806 1990 1998  9  8 18 FRANCES     27.932160 -96.020002  26.490572 -96.038122  25.100041 -94.525244  32.050011 -96.899588
199807 1990 1998  9 15 12 GEORGES     21.856816 -66.272087  15.736921 -55.588537   9.954408 -27.348791  30.581879 -83.598917
199808 1990 1998  9 17 12 HERMINE     27.530592 -91.396141  27.826096 -91.307764  26.452393 -91.627801  29.925511 -90.578019
199813 1990 1998 10 22  0 MITCH       23.652239 -78.917684  16.793233 -82.747361  11.775955 -77.249816  59.542516 -10.288063
199902 1990 1999  8 18 18 BRET        23.933990 -96.569291  24.915355 -95.676904  19.575019 -94.524965  27.778328 -101.701288
199904 1990 1999  8 24  0 DENNIS      32.225517 -75.054463  27.564750 -77.127833  22.154383 -69.371193  44.476605 -75.680603
199906 1990 1999  9  7 18 FLOYD       28.489520 -64.573179  23.590519 -69.462742  15.179876 -47.571914  48.502224 -54.082010
199908 1990 1999  9 19  6 HARVEY      26.343897 -85.081197  26.572120 -85.650362  25.700103 -87.700506  26.338572 -81.703865
199909 1990 1999 10 12 12 IRENE       28.584929 -77.622519  35.045108 -74.188534  16.575637 -82.873822  46.511965 -51.740935
200007 2000 2000  9 14 12 GORDON      30.288558 -81.530909  25.754072 -85.093750  20.475216 -87.599267  42.775644 -66.196834
200008 2000 2000  9 15 12 HELENE      25.921346 -72.411839  26.676200 -86.640979  15.401453 -53.298705  43.150574 -58.582840
200101 2000 2001  6  5 12 ALLISON     33.726995 -85.482626  29.280050 -95.199469  28.850062 -95.199340  42.418153 -65.641399
200102 2000 2001  8  2 12 BARRY       29.743383 -87.345468  28.813040 -86.740089  26.226263 -85.398492  36.100052 -89.848504
200107 2000 2001  9 11 18 GABRIELLE   36.928074 -70.173808  34.741949 -67.974221  25.700690 -84.750253  55.899685 -34.057978
200202 2000 2002  8  4 18 BERTHA      29.181388 -92.746854  29.861975 -89.614977  29.601331 -89.371945  27.151246 -96.873800
200205 2000 2002  9  1 18 EDOUARD     29.613645 -80.643584  30.250655 -78.962988  29.850511 -79.298452  28.453525 -84.500190
200206 2000 2002  9  5 18 FAY         27.993053 -97.783747  27.844147 -94.513864  27.775259 -94.075235  26.726426 -100.126059
200207 2000 2002  9  8 12 GUSTAV      43.663458 -65.875025  40.648257 -68.074338  30.226918 -71.745141  60.252080 -53.587827
200208 2000 2002  9 12  0 HANNA       28.659388 -87.725084  28.275834 -88.814353  26.775614 -86.799269  31.829877 -86.509632
200209 2000 2002  9 14 18 ISIDORE     21.350452 -81.936729  22.018096 -85.925170  10.507512 -63.396758  37.054120 -84.623176
200211 2000 2002  9 20 18 KYLE        30.424247 -64.567562  28.187846 -57.587440  29.750087 -51.600484  34.891104 -76.856757
200212 2000 2002  9 21 18 LILI        18.813575 -73.285995  26.379920 -89.564528  10.632442 -47.497202  32.928257 -91.495518
200302 2000 2003  6 28  6 BILL        28.434578 -88.387595  27.539266 -90.821636  20.200229 -89.374001  36.114673 -82.395901
200303 2000 2003  7  7  0 CLAUDETTE   22.413383 -84.821376  27.957176 -95.462885  12.185047 -56.517872  30.163702 -105.138377
200307 2000 2003  8 30 12 GRACE       29.956452 -95.005584  26.323553 -94.005123  25.553067 -93.716594  33.727299 -95.431417
200309 2000 2003  9  6  0 ISABEL      24.441614 -57.441163  21.436392 -54.422441  13.678443 -33.225923  42.852450 -80.233948
200402 2000 2004  8  3 12 BONNIE      22.133378 -78.405929  26.270242 -89.369119  13.309495 -56.472537  36.292491 -76.027333
200403 2000 2004  8  9 12 CHARLEY     22.306518 -74.831961  25.777394 -81.750603  12.059271 -62.195165  38.003343 -74.813318
200406 2000 2004  8 25  0 FRANCES     25.424481 -65.741417  20.292389 -64.236449  11.279899 -37.524144  46.375765 -68.867427
200407 2000 2004  8 27 12 GASTON      39.186162 -69.716421  32.700452 -79.172273  31.525027 -78.075047  50.544791 -35.881400
200408 2000 2004  8 27 18 HERMINE     33.378074 -69.102121  34.139331 -70.765431  29.076026 -65.924606  40.525634 -71.035244
200409 2000 2004  9  2 18 IVAN        22.246675 -71.465296  17.832774 -78.556619   9.654158 -29.675299  29.452039 -93.071719
200410 2000 2004  9 13 18 JEANNE      25.168827 -71.969679  26.890671 -77.451897  16.152180 -61.199015  38.245083 -75.513362
200413 2000 2004 10  8 12 MATTHEW     27.664849 -92.413003  25.187207 -93.558727  24.502193 -94.127878  31.350632 -91.168753
200501 2000 2005  6  8 18 ARLENE      29.685200 -85.151779  25.342766 -85.654561  17.875001 -83.949975  43.410874 -81.972838
200503 2000 2005  7  3 18 CINDY       34.478232 -81.284752  27.939804 -89.774659  19.276228 -87.570950  47.891322 -65.275426
200504 2000 2005  7  4 18 DENNIS      30.220092 -80.749841  20.618294 -78.806085  12.431624 -63.347290  44.353847 -81.015668
200511 2000 2005  8 23 18 KATRINA     27.812694 -83.336401  26.433636 -87.804288  23.700902 -75.872987  37.840665 -85.843909
200517 2000 2005  9 18  0 RITA        26.986642 -84.421930  24.861458 -87.140991  21.752403 -71.097911  36.761469 -90.539343
200520 2000 2005 10  5  6 TAMMY       30.044701 -82.623948  29.793682 -81.608446  28.901899 -80.591653  31.155453 -84.702835
200522 2000 2005 10 15 18 WILMA       23.093361 -80.108209  17.142216 -82.532938  17.550168 -78.875062  44.288487 -56.180779
200601 2000 2006  6 10  6 ALBERTO     40.593340 -68.754295  26.230951 -86.506411  21.350711 -85.571973  55.797411  -7.463833
200603 2000 2006  7 18 12 BERYL       39.178255 -70.326978  35.587685 -73.378094  33.400110 -73.448500  46.308302 -61.642758
200606 2000 2006  8 24 18 ERNESTO     26.584248 -74.898375  16.519134 -72.214468  13.179745 -63.697637  44.931239 -76.200358
200707 2000 2007  9  8  0 GABRIELLE   34.502218 -73.719902  33.902911 -75.402251  30.879253 -73.243044  37.744875 -70.964133
200708 2000 2007  9 12  6 HUMBERTO    29.990111 -93.489543  29.341216 -94.151607  28.050043 -94.975410  31.954124 -91.682068
200804 2000 2008  7 20 12 DOLLY       26.025777 -96.800084  25.481120 -96.351282  19.279904 -85.290274  31.575230 -106.323801
200805 2000 2008  8  3 12 EDOUARD     29.520988 -92.630977  29.041014 -92.507319  28.102527 -88.324986  31.679974 -97.340710
200806 2000 2008  8 15 12 FAY         28.164193 -81.822816  26.513371 -81.255620  18.555917 -69.449032  37.026803 -83.455133
200807 2000 2008  8 25  0 GUSTAV      25.150072 -81.947976  21.399807 -82.158693  14.702908 -68.995491  41.178403 -87.501878
200808 2000 2008  8 28  0 HANNA       26.975217 -69.224321  22.075532 -72.402790  19.927114 -58.322711  47.081618 -57.636929
200809 2000 2008  9  1  6 IKE         25.916489 -71.624517  22.046988 -54.046596  17.456472 -39.148020  44.314503 -79.043181
200903 2000 2009  8 16  6 CLAUDETTE   29.852822 -85.813186  29.357193 -85.413366  28.528030 -84.616074  31.153382 -87.038884
201002 2010 2010  7 22  6 BONNIE      26.068550 -82.316778  23.680496 -77.483477  22.126793 -74.746641  29.428994 -89.819185
